account_id,account_manager,company_type,sub_team_id,geography,industry,sub_industry
A-0184529,lunig,A,52,central,Other,Other
A-0206629,beasohe,A,52,central,Other,Others
A-0208629,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0219486,lehae,C,52,central,Pharmaceuticals,Pharmaceutical products
A-0243800,lehae,C,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0256100,lehae,C,52,central,Other,Other
A-0026457,donmar,D,61,central,Automotive,Automotive - Dealerships & Service centres
A-0283129,beasohe,A,52,central,Construction,Building Materials
A-0296471,maeistk,B,57,central,Construction,Building Materials
A-0298300,lunig,A,52,central,Other,Other
A-0307414,anéerkg,D,61,central,Healthcare,Healthcare - Supplies
A-0308714,lunig,A,52,central,Retail & Consumer Goods,"Print, Books & Media"
A-0315886,beasohe,A,52,central,Other,Other
A-0033414,lunig,A,52,central,Other,Other
A-0347400,peruon,C,59,central,Other,Other
A-0036729,beasohe,A,52,central,Other,Other
A-0399186,jourann,C,52,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0411186,lehae,A,54,west,Retail & Consumer Goods,Supermarkets & Other stores
A-0421057,jaleiho,D,66,central,Apparel,Textiles
A-0421843,lunig,C,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0424714,ladt,E,52,central,Construction,Building Materials
A-0426957,jaleiho,D,66,central,Resources (Raw),Metal Ores
A-0431200,liromm,D,64,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0433457,thuranru,D,59,central,Other,Other
A-0448757,lehae,C,52,central,Technology,Technical Instruments
A-0451314,alaogzá,D,54,west,Retail & Consumer Goods,Supermarkets & Other stores
A-0451786,tarwenr,C,48,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0455086,faaonr,D,61,central,Technology,Electronic components
A-0469857,crtcall,B,55,south,Logistics,Road Trucking
A-0475029,lunig,C,52,central,Other,Other
A-0073471,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0074271,donmar,D,61,central,Resources (Processed),"Stones, Earthes & Minerals - Processed"
A-0097371,beasohe,A,52,central,Other,Other
A-0097786,lehae,E,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0101729,lehae,E,52,central,Other,Other
A-0108529,beasohe,A,52,central,Other,Other
A-0112029,lunig,A,52,central,Other,Other
A-0116700,chsgenle,C,50,north,Other,Other
A-0137943,lunig,C,52,central,Industrial & Engineering,Electrical Engineering
A-0165429,liromm,D,64,central,Retail & Consumer Goods,DIY & Garden
A-0168571,beasohe,A,52,central,Other,Other
A-0169957,lehae,A,59,central,Other,Other
A-0216257,beasohe,A,52,central,Other,Other
A-0247900,beasohe,A,52,central,Other,Other
A-0261743,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0266414,errma,D,60,central,Resources (Processed),Cardboard & Packaging
A-0270314,lunig,A,52,central,Other,Other
A-0311157,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0033129,beasohe,A,52,central,Other,Other
A-0341486,lehae,D,52,central,Chemicals,Chemicals
A-0035400,lehae,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0035643,beasohe,A,52,central,Other,Other
A-0411557,jabbac,D,52,central,Other,Other
A-0413814,lunig,A,52,central,Other,Other
A-0416314,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0419986,lunig,D,52,central,Apparel,Apparel - General
A-0421943,miakre,D,56,central,Other,Other
A-0423100,zuydin,D,59,central,Retail & Consumer Goods,Household supplies
A-0427214,jaleiho,D,66,central,Construction,Building Materials
A-0435943,faarocte,D,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0444300,liromm,D,64,central,Chemicals,Chemicals
A-0450029,keedein,C,50,north,Technology,Electronic devices
A-0454029,lunig,D,52,central,Retail & Consumer Goods,Household supplies
A-0454857,juypruyń,D,70,east,Apparel,Apparel - General
A-0464743,jonbuho,D,61,central,Automotive,Automotive - Components & Spare parts
A-0472600,venmoan,D,61,central,Other,Other
A-0478500,lunig,C,52,central,Other,Other
A-0479071,anbagba,C,55,south,Other,Other
A-0479471,maveitn,C,60,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0484629,niachöof,D,60,central,Agriculture,Livestock Feed
A-0494357,dioive,D,54,west,Resources (Processed),Glass & Porcelain
A-0051957,lunig,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0052657,beasohe,A,52,central,Other,Other
A-0052900,lehae,A,52,central,Other,Other
A-0052943,sesnbr,D,68,central,Retail & Consumer Goods,"Print, Books & Media"
A-0061871,lehae,A,50,north,Retail & Consumer Goods,Supermarkets & Other stores
A-0069400,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0092343,beasohe,A,52,central,Other,Other
A-0102343,lunig,A,52,central,Apparel,Apparel - General
A-0141829,lehae,A,59,central,Other,Other
A-0160986,peruon,C,59,central,Resources (Processed),Metals
A-0018286,lehae,C,52,central,Automotive,Automotive - Components & Spare parts
A-0183214,beasohe,A,52,central,Other,Other
A-0186071,lehae,A,52,central,Technology,Telecommunications
A-0021243,beasohe,A,52,central,Other,Other
A-0234471,lunig,A,52,central,Other,Other
A-0236943,lehae,A,59,central,Other,Other
A-0275029,lehae,A,52,central,Apparel,Apparel - General
A-0284757,mahkaos,D,59,central,Technology,Electronic devices
A-0029286,beasohe,A,52,central,Other,Other
A-0296400,lunig,D,52,central,Construction,Building Materials
A-0030243,beasohe,A,52,central,Other,Other
A-0307443,lehae,D,52,central,Other,Other
A-0031686,beasohe,A,52,central,Other,Other
A-0321143,lunig,A,52,central,Other,Other
A-0321471,mahkaos,D,59,central,Other,Other
A-0032400,paarie,B,57,central,Other,Other
A-0336671,edcu,B,64,central,Chemicals,Chemicals
A-0037457,beasohe,A,52,central,Other,Other
A-0383886,deiremiu,D,59,central,Retail & Consumer Goods,Household supplies
A-0389186,nonvanr,C,60,central,Retail & Consumer Goods,Furniture & Furnishings
A-0389929,lunig,A,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0394971,jourann,D,52,central,Other,Other
A-0040143,lunig,A,52,central,Other,Other
A-0416443,donmar,D,61,central,Healthcare,Medical Devices & Instruments
A-0435314,lehae,C,52,central,Logistics,Freight Forwarding
A-0447914,lunig,C,52,central,Technology,Electronic devices
A-0455657,keedein,C,50,north,Retail & Consumer Goods,DIY & Garden
A-0455686,feacoo,C,54,west,Other,Other
A-0456157,alaogzá,B,54,west,Retail & Consumer Goods,Furniture & Furnishings
A-0458257,prcavd,C,69,central,Logistics,Freight Forwarding
A-0466329,mahkaos,D,59,central,Retail & Consumer Goods,Furniture & Furnishings
A-0468071,lehae,A,54,west,Technology,Electronic devices
A-0474643,keedein,C,50,north,Other,Other
A-0477629,inntall,A,54,west,Other,Other
A-0482957,alaogzá,A,54,west,Other,Other
A-0048629,lunig,A,52,central,Other,Other
A-0488129,paortre,A,54,west,Automotive,Automotive - Components & Spare parts
A-0052057,lehae,E,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0061214,gegnbmb,D,52,central,Apparel,Apparel - General
A-0061586,tisch,E,52,central,Other,Other
A-0089557,jabbac,D,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0092486,beasohe,A,52,central,Other,Other
A-0109871,beasohe,A,52,central,Other,Other
A-0136614,beasohe,A,52,central,Other,Other
A-0141457,lunig,A,52,central,Other,Other
A-0143114,conhma,E,52,central,Other,Other
A-0155100,lehae,C,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0159043,beasohe,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0162457,jonbuho,C,61,central,Resources (Processed),Cardboard & Packaging
A-0164486,lehae,C,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0184186,,A,52,central,Other,Other
A-0189257,beasohe,A,52,central,Other,Other
A-0193800,lehae,C,52,central,Construction,Building Materials
A-0205229,faarocte,D,52,central,Resources (Processed),Metals
A-0027557,lunig,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0336171,maibanr,C,60,central,Other,Other
A-0362457,lehae,A,52,central,Other,Other
A-0036443,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0367186,peruon,D,59,central,Industrial & Engineering,Electrical Engineering
A-0374871,lunig,A,52,central,Other,Other
A-0402000,beasohe,E,52,central,Other,Other
A-0414929,lunig,A,52,central,Other,Other
A-0428214,maveitn,C,60,central,Logistics,Freight Forwarding
A-0429029,mahkaos,D,59,central,Retail & Consumer Goods,Furniture & Furnishings
A-0439329,lunig,C,52,central,Automotive,"Motorcycles, Scooters & Bicycles"
A-0441657,sesnbr,D,68,central,Resources (Processed),Paper
A-0448500,alaogzá,C,54,west,Industrial & Engineering,Industrial Machinery & Equipment
A-0451629,liromm,D,64,central,Technology,Electronic components
A-0456857,an-raäm,D,54,west,Retail & Consumer Goods,Jewelry
A-0465471,słobosł,C,70,east,Agriculture,Animal products - Raw
A-0470457,tarwenr,D,48,central,Retail & Consumer Goods,Furniture & Furnishings
A-0470614,nonvanr,C,60,central,Retail & Consumer Goods,Furniture & Furnishings
A-0478829,adaiał,D,70,east,Retail & Consumer Goods,Furniture & Furnishings
A-0482829,alaogzá,A,54,west,Industrial & Engineering,Industrial Machinery & Equipment
A-0486800,anéerkg,D,61,central,Technology,Electronic components
A-0051857,lehae,E,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0053457,lehae,E,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0056971,beasohe,A,52,central,Other,Other
A-0059714,lehae,A,52,central,Other,Other
A-0060857,lehae,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0062171,conhma,E,52,central,Other,Other
A-0070871,lunig,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0078057,lunig,A,52,central,Other,Other
A-0108900,daechete,D,57,central,Retail & Consumer Goods,Furniture & Furnishings
A-0114114,beasohe,E,52,central,Logistics,Other Logistics
A-0117543,beasohe,A,52,central,Apparel,Apparel - General
A-0119986,niachöof,D,60,central,Chemicals,Chemicals
A-0015343,lehae,A,52,central,Other,Other
A-0157771,nonvanr,C,60,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0158057,lunig,A,52,central,Other,Other
A-0017800,mièmas,B,68,central,Resources (Processed),Wood - Processed
A-0020429,lehae,E,52,central,Other,Other
A-0218914,lunig,A,52,central,Other,Other
A-0222529,beasohe,A,52,central,Other,Other
A-0226229,lehae,A,52,central,Other,Other
A-0234914,alnbulca,D,60,central,Food & Beverage,Food - Perishables & Fresh
A-0024957,alarmle,E,48,central,Other,Other
A-0273386,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0295314,beasohe,A,52,central,Other,Other
A-0296257,daeali,D,60,central,Food & Beverage,Food - Perishables & Fresh
A-0031886,thuranru,C,59,central,Other,Other
A-0034814,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0039300,lehae,A,52,central,Retail & Consumer Goods,Entertainment & Leisure
A-0412171,beasohe,A,52,central,Other,Other
A-0412600,erak,C,52,central,Apparel,Apparel - General
A-0454300,eviboe,C,50,north,Industrial & Engineering,Industrial Machinery & Equipment
A-0463643,lunig,E,65,central,Construction,Building Materials
A-0464786,leaborsk,A,55,south,Technology,Electronic devices
A-0465971,słobosł,D,70,east,Industrial & Engineering,Industrial Machinery & Equipment
A-0469571,nisinia,D,50,north,Retail & Consumer Goods,Furniture & Furnishings
A-0475771,paortre,A,54,west,Apparel,Textiles
A-0478543,frknge,E,64,central,Other,Other
A-0481457,alaogzá,D,54,west,Retail & Consumer Goods,Entertainment & Leisure
A-0493186,,E,54,west,Logistics,Other Logistics
A-0083414,lehae,A,52,central,Other,Other
A-0090443,lehae,A,52,central,Retail & Consumer Goods,Household supplies
A-0102586,maveitn,C,60,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0103257,erter,E,48,central,Logistics,Freight Forwarding
A-0112857,lunig,A,52,central,Other,Other
A-0147829,beasohe,A,52,central,Other,Other
A-0150357,beasohe,A,52,central,Other,Other
A-0161029,beasohe,A,52,central,Other,Other
A-0201229,lunig,C,52,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0210600,chsesg,D,59,central,Other,Other
A-0223629,beasohe,A,52,central,Other,Other
A-0226071,lunig,A,52,central,Other,Other
A-0024000,maeaßmh,A,52,central,Apparel,Apparel - General
A-0244986,oghsaril,E,48,central,Other,Other
A-0259629,lehae,A,52,central,Other,Other
A-0266786,maeaßmh,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0271471,beasohe,A,52,central,Other,Other
A-0028929,beasohe,A,52,central,Other,Other
A-0289529,beasohe,A,52,central,Other,Other
A-0311957,lehae,A,52,central,Retail & Consumer Goods,Household supplies
A-0032043,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0323243,lunig,A,52,central,Other,Other
A-0034200,beasohe,A,52,central,Other,Other
A-0347214,lunig,A,52,central,Other,Other
A-0349057,lehae,A,52,central,Other,Other
A-0035171,lehae,A,52,central,Other,Other
A-0356829,peruon,C,59,central,Other,"Non-specialised Stores, Discounter & Co."
A-0038400,lehae,A,52,central,Other,Other
A-0042757,beasohe,A,52,central,Other,Other
A-0429729,leube,D,52,central,Automotive,Automotive - Components & Spare parts
A-0435771,jaleiho,B,66,central,Construction,Building Materials
A-0440071,pifman,D,52,central,Chemicals,Chemicals
A-0449957,alaogzá,C,54,west,Retail & Consumer Goods,Furniture & Furnishings
A-0450457,faarocte,D,52,central,Automotive,Automotive - Components & Spare parts
A-0454129,alaogzá,C,54,west,"Manufacturer - Paper, Furniture & Others",Furniture
A-0455071,alaogzá,D,54,west,Industrial & Engineering,Industrial Machinery & Equipment
A-0455529,maibanr,C,60,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0456557,jonungns,D,60,central,Chemicals,Chemicals
A-0457371,fadugre,E,69,central,Other,Warehousing & Support
A-0467657,roebra,E,69,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0048229,lehae,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0492086,alaogzá,C,54,west,Resources (Processed),Wood - Processed
A-0494771,alsraźn,C,70,east,Construction,Building Materials
A-0055800,beasohe,A,52,central,Other,Other
A-0059614,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0067357,conhma,E,52,central,Other,Other
A-0069386,beasohe,A,52,central,Other,Other
A-0069657,beasohe,A,52,central,Other,Other
A-0079086,damite,D,60,central,Chemicals,Chemicals
A-0081414,lunig,A,52,central,Other,Other
A-0085229,beasohe,A,52,central,Other,Other
A-0098643,lunig,A,52,central,Other,Other
A-0113386,lehae,A,52,central,Apparel,Apparel - General
A-0123900,beasohe,A,52,central,Retail & Consumer Goods,Household supplies
A-0127043,tije,D,52,central,Construction,Building Materials
A-0143129,lunig,A,52,central,Resources (Processed),Metals
A-0145586,lunig,A,52,central,Other,Other
A-0147757,beasohe,A,52,central,Other,Other
A-0154571,sesnbol,E,48,central,Other,Other
A-0159514,jeykwach,D,60,central,Technology,Telecommunications
A-0166271,beasohe,A,52,central,Other,Other
A-0211771,peruon,C,59,central,Retail & Consumer Goods,Furniture & Furnishings
A-0215257,beasohe,A,52,central,Apparel,Textiles
A-0236800,lunig,A,52,central,Construction,Construction Services
A-0240400,,D,59,central,Retail & Consumer Goods,Furniture & Furnishings
A-0248757,beasohe,A,52,central,Other,Other
A-0309900,lehae,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0033529,lunig,A,52,central,Other,Other
A-0335729,peruon,C,59,central,Other,Other
A-0033800,lunig,A,52,central,Other,Other
A-0358743,lunig,E,52,central,Other,Other
A-0040443,lehae,A,52,central,Other,Other
A-0040743,lunig,A,52,central,Other,Other
A-0412786,faaonr,D,61,central,Healthcare,Medical Devices & Instruments
A-0418571,jonbuho,D,61,central,Resources (Processed),Paper
A-0426843,jaleiho,D,66,central,Construction,Building Materials
A-0426900,derall,C,60,central,Other,Other
A-0428157,grorie,D,59,central,Resources (Processed),Plastics & Rubber
A-0429471,alarnk,C,69,central,Other,Other
A-0431929,errma,D,60,central,Retail & Consumer Goods,DIY & Garden
A-0438129,anlerr,B,54,west,Logistics,Freight Forwarding
A-0440500,lunig,D,52,central,Technology,Electronic devices
A-0440543,sesnbr,A,68,central,Food & Beverage,Beverages - Alcoholic
A-0453371,alaogzá,C,54,west,Manufacturer - Machinery & Electronics,Lighting
A-0453629,oghsaril,E,54,west,Other,Other
A-0457586,dioive,A,54,west,Technology,Electronic devices
A-0458529,prcavd,B,69,central,Chemicals,Chemicals
A-0458843,prcavd,D,69,central,Other,Other
A-0459914,słobosł,C,70,east,Retail & Consumer Goods,Household supplies
A-0466186,eviboe,A,50,north,Retail & Consumer Goods,Entertainment & Leisure
A-0471729,lunig,D,52,central,Other,Other
A-0472400,keedein,E,50,north,Retail & Consumer Goods,DIY & Garden
A-0481729,anbagba,A,55,south,Retail & Consumer Goods,Other
A-0487614,anska,D,70,east,Other,Other
A-0051914,lehae,A,50,north,Retail & Consumer Goods,Supermarkets & Other stores
A-0058400,beasohe,A,52,central,Other,Other
A-0068814,lehae,E,52,central,Other,Other
A-0071386,lehae,A,52,central,Other,Other
A-0073029,beasohe,A,52,central,Other,Other
A-0073186,lunig,A,52,central,Other,Other
A-0082729,beasohe,A,52,central,Other,Other
A-0084671,lehae,E,52,central,Other,Other
A-0096800,pifman,A,52,central,Other,Other
A-0105414,lehae,C,52,central,Other,Other
A-0119614,daeirt,D,59,central,Other,Other
A-0148614,lehae,C,52,central,Healthcare,Medical Devices & Instruments
A-0163229,lunig,A,52,central,Other,Other
A-0168529,beasohe,A,52,central,Other,Other
A-0213914,lunig,C,52,central,Other,"Chemicals, Metal & Semi-finished goods"
A-0219671,lehae,A,59,central,Other,Other
A-0222686,lehae,A,59,central,Other,Other
A-0223686,lehae,C,52,central,Technology,Electronic devices
A-0237157,lunig,A,52,central,Other,Other
A-0251014,beasohe,A,52,central,Other,Other
A-0026571,sahreu,A,52,central,Other,Other
A-0271200,beasohe,A,52,central,Other,Other
A-0284229,beasohe,A,52,central,Other,Other
A-0294371,lehae,A,52,central,Resources (Processed),Plastics & Rubber
A-0294943,lunig,C,52,central,Technology,Electronic devices
A-0307786,lehae,A,52,central,Other,Other
A-0311471,lunig,E,52,central,Other,Other
A-0331443,lunig,A,52,central,Other,Other
A-0036171,beasohe,A,52,central,Other,Other
A-0365186,lunig,A,52,central,Other,Other
A-0410471,prhalaan,E,48,central,Other,Other
A-0042214,lunig,A,52,central,Other,Other
A-0042829,chsnoal,B,57,central,Healthcare,Medical Devices & Instruments
A-0436271,lunig,C,52,central,Other,Other
A-0455557,keedein,D,50,north,Food & Beverage,Food - Perishables & Fresh
A-0455571,alaogzá,D,54,west,Retail & Consumer Goods,Furniture & Furnishings
A-0457271,reerlzk,D,56,central,Retail & Consumer Goods,Appliances
A-0459200,prcavd,A,69,central,Logistics,Other Logistics
A-0466457,dioive,A,54,west,Construction,Building Materials
A-0469114,jonungns,D,60,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0471871,calquad,D,54,west,Automotive,Automotive - Components & Spare parts
A-0472229,alaogzá,A,54,west,Resources (Raw),Other
A-0473486,an-raäm,D,54,west,Construction,Construction Equipment
A-0483543,rormars,A,50,north,Other,Other
A-0485971,alsraźn,E,70,east,Other,Other
A-0054214,lunig,A,52,central,Apparel,Apparel - General
A-0066900,lehae,C,52,central,Food & Beverage,Beverages - Non alcoholic
A-0083257,beasohe,E,52,central,Other,Other
A-0122700,maeaßmh,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0144686,beasohe,A,52,central,Other,Other
A-0014886,lunig,C,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0185714,lehae,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0271600,lehae,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0272543,alnbulca,D,60,central,Apparel,Apparel - General
A-0285614,ladt,D,52,central,Technology,Electronic devices
A-0030943,beasohe,A,52,central,Other,Other
A-0034157,beasohe,A,52,central,Other,Other
A-0034343,lehae,A,52,central,Other,Other
A-0372571,paarie,D,57,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0393843,lehae,A,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0394171,beasohe,A,52,central,Retail & Consumer Goods,"Print, Books & Media"
A-0039629,beasohe,A,52,central,Other,Other
A-0397429,beasohe,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0412157,beasohe,A,52,central,Other,Other
A-0415314,tisch,E,52,central,Other,Other
A-0421857,anéerkg,D,61,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0422557,lunig,E,52,central,Logistics,Freight Forwarding
A-0424114,beasclz,D,60,central,Resources (Processed),Paper
A-0430614,jonungns,C,60,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0439414,mahkaos,D,59,central,Resources (Processed),Metals
A-0440614,lunig,E,52,central,Other,Other
A-0441943,lunig,A,52,central,Retail & Consumer Goods,"Print, Books & Media"
A-0442914,feacoo,C,54,west,Industrial & Engineering,Industrial Machinery & Equipment
A-0449800,peruon,C,59,central,Other,Other
A-0455500,keedein,C,50,north,Manufacturer - Machinery & Electronics,Cars and parts
A-0462000,toaarqrd,C,60,central,Resources (Processed),Plastics & Rubber
A-0475186,juaöck,D,61,central,Retail & Consumer Goods,Jewelry
A-0062186,conhma,E,52,central,Other,Other
A-0062829,beasohe,A,52,central,Other,Other
A-0076171,maeaßmh,A,52,central,Other,Other
A-0078400,beasohe,A,52,central,Other,Other
A-0080286,lunig,A,52,central,Other,Other
A-0086114,lehae,A,52,central,Other,Other
A-0088543,conhma,E,52,central,Other,Other
A-0108243,lehae,A,55,south,Retail & Consumer Goods,Supermarkets & Other stores
A-0116729,lunig,C,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0121729,lehae,A,52,central,Other,Other
A-0150486,lunig,A,52,central,Other,Other
A-0015300,jaleiho,D,66,central,Resources (Processed),Wood - Processed
A-0172586,lunig,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0174829,beasohe,A,52,central,Other,Other
A-0019614,lunig,A,52,central,Resources (Processed),Plastics & Rubber
A-0200600,lunig,A,52,central,Other,Other
A-0021114,lehae,C,52,central,Resources (Processed),Metals
A-0216671,lunig,A,52,central,Other,Other
A-0241829,beasohe,A,52,central,Other,Other
A-0262229,lunig,C,52,central,Automotive,Automotive - Components & Spare parts
A-0274900,lehae,A,50,north,Retail & Consumer Goods,Supermarkets & Other stores
A-0277714,reerlzk,B,56,central,Retail & Consumer Goods,Appliances
A-0281371,roebra,A,69,central,Logistics,Road Trucking
A-0288114,beasohe,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0330386,maveitn,C,60,central,Resources (Processed),Metals
A-0336900,lunig,A,52,central,Other,Other
A-0337143,lunig,A,52,central,Retail & Consumer Goods,Entertainment & Leisure
A-0348971,nonvanr,A,60,central,Other,Other
A-0365300,lehae,A,52,central,Other,Other
A-0038243,lehae,A,52,central,Other,Other
A-0391329,lunig,A,52,central,Other,Other
A-0040671,lunig,A,52,central,Other,Other
A-0414429,jonungns,D,60,central,Other,Other
A-0426386,leube,D,52,central,Food & Beverage,Food - Perishables & Fresh
A-0437186,anéerkg,D,61,central,Other,Other
A-0437914,sesnbr,D,68,central,Construction,Building Materials
A-0442229,chsesg,D,59,central,Resources (Processed),Metals
A-0446757,lunig,E,52,central,Retail & Consumer Goods,Household supplies
A-0045471,beasohe,A,52,central,Other,Other
A-0454971,chsnoal,E,57,central,Other,Other
A-0457486,feacoo,C,54,west,Retail & Consumer Goods,Entertainment & Leisure
A-0458600,prcavd,A,69,central,Other,Other
A-0459229,prcavd,A,69,central,Logistics,Other Logistics
A-0466657,staleie,D,60,central,Industrial & Engineering,Utilities & Waste Management
A-0468643,keedein,D,50,north,Retail & Consumer Goods,Furniture & Furnishings
A-0474957,juypruyń,D,70,east,Other,Other
A-0477829,jonungns,D,60,central,Healthcare,Other
A-0478371,calquad,D,54,west,Automotive,"Motorcycles, Scooters & Bicycles"
A-0485371,joielbe,E,48,central,Other,Other
A-0050943,beasohe,E,52,central,Other,Other
A-0055914,tisch,E,52,central,Other,Other
A-0058657,beasohe,A,52,central,Apparel,Apparel - General
A-0082400,lehae,A,50,north,Retail & Consumer Goods,Supermarkets & Other stores
A-0082700,maveitn,C,60,central,Other,Other
A-0106114,lunig,C,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0107071,daeirt,D,59,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0115729,beasohe,A,52,central,Other,Other
A-0119500,lunig,A,52,central,Other,Other
A-0129471,lunig,A,52,central,Other,Other
A-0138729,beasohe,A,52,central,Other,Other
A-0147414,beasohe,A,52,central,Other,Other
A-0154543,lunig,A,52,central,Apparel,Apparel - General
A-0161886,heiwie,D,52,central,Resources (Processed),Metals
A-0161900,beasohe,A,52,central,Manufacturer - Materials & Chemicals,Metals (Processed)
A-0162429,mahkaos,D,59,central,Other,Other
A-0173543,beasohe,A,52,central,Apparel,Accessories
A-0177057,lunig,B,52,central,Other,Other
A-0177500,chsesg,D,59,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0186257,lehae,A,52,central,Other,Other
A-0191357,maeaßmh,A,52,central,Construction,Building Materials
A-0021643,alnbulca,D,60,central,Resources (Processed),Paper
A-0226614,lunig,C,52,central,Apparel,Apparel - General
A-0271000,nonvanr,A,60,central,Other,Other
A-0282071,lunig,A,52,central,Other,Others
A-0284386,lunig,A,52,central,Other,Other
A-0030471,beasohe,A,52,central,Other,Other
A-0322529,alg,E,51,origin,Other,Other
A-0350200,beasohe,E,52,central,Logistics,Freight Forwarding
A-0037243,beasohe,A,52,central,Other,Other
A-0377143,grorie,D,59,central,Automotive,Automotive - Components & Spare parts
A-0039614,beasohe,A,52,central,Industrial & Engineering,Electrical Engineering
A-0411543,beasohe,D,52,central,Other,Other
A-0413657,toaarqrd,C,60,central,Logistics,Other Logistics
A-0420086,jabbac,D,52,central,Automotive,Automotive - Components & Spare parts
A-0426071,donmar,D,61,central,Retail & Consumer Goods,Furniture & Furnishings
A-0427800,anéerkg,D,61,central,Resources (Processed),Petroleum & Natural Gas - Processed
A-0432414,lunig,D,52,central,Construction,Building Materials
A-0437171,tarwenr,C,48,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0439671,jonungns,D,60,central,Food & Beverage,Food - Perishables & Fresh
A-0447314,alaogzá,C,54,west,Construction,Building Materials
A-0451143,anska,D,70,east,Retail & Consumer Goods,DIY & Garden
A-0457457,jonungns,D,60,central,Chemicals,Chemicals
A-0474114,thuranru,D,59,central,Other,Other
A-0479443,lunig,C,52,central,Other,Other
A-0479514,juaöck,D,61,central,Other,Other
A-0481243,maeeglom,D,55,south,Other,Other
A-0055229,beasohe,A,52,central,Construction,Building Materials
A-0063500,beasohe,A,52,central,Other,Other
A-0082271,tisch,C,52,central,Other,Other
A-0086700,lehae,A,59,central,Other,Other
A-0098786,lunig,C,52,central,Other,Other
A-0107671,anéerkg,E,48,central,Other,Other
A-0110457,lehae,E,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0111157,lehae,C,52,central,Other,Other
A-0124329,mahkaos,D,59,central,Other,Other
A-0125814,beasohe,A,52,central,Other,Other
A-0147857,grorie,D,59,central,Apparel,Apparel - General
A-0171157,kaheku,D,56,central,Retail & Consumer Goods,Household supplies
A-0172243,lunig,A,52,central,Other,Other
A-0205886,liromm,D,64,central,Chemicals,Chemicals
A-0257871,lunig,A,52,central,Other,Other
